,week,Plot,SubPlot,pH,SoilMoisture,N,P,EC,Zn,S,K,Mg,Ca,Temperature,Humidity,Light,PrepH,PreSoilMoisture,PreN,PreP,PreEC,PreZn,PreS,PreK,PreMg,PreCa,PreTemperature,PreHumidity,PreLight,plantHeight,weight,LongestLeaf,LeafCount,LeafArea,PreplantHeight,Preweight,PreLongestLeaf,PreLeafCount,PreLeafArea
113,2,4,4,6.557158253,71.22485413,160.3271829,54.3788409,4.671644872,10.86775267,154.6086471,153.4436518,208.2012999,2003.037242,32.51919882,88.29963342,1003.449608,,,,,,,,,,,,,,20.50713729,28.87865233,22.74626773,26.19744643,34.1401748,,,,,
114,2,4,5,6.682760318,69.19207784,159.8497952,56.40871481,4.654724006,11.50587443,150.3926358,152.7299915,203.1283068,2007.396524,34.10469557,88.74493342,1008.881399,,,,,,,,,,,,,,21.34383357,30.25201164,23.72067851,27.26314813,35.35268599,,,,,
115,2,4,6,6.9065172,65.36603924,151.441442,52.29754983,4.68085844,10.52077296,152.1549698,157.953925,212.1873877,2015.381256,30.04050031,88.69483493,1007.037853,,,,,,,,,,,,,,22.20354803,31.595839,24.6238436,28.28242339,36.87595187,,,,,
116,2,4,7,6.019069155,73.54777534,153.9582614,57.71384601,4.643496474,11.62806216,152.4403365,157.3307175,207.6414578,2032.68146,28.52789665,88.07993535,1007.568935,,,,,,,,,,,,,,23.08224893,32.74615738,25.56505414,29.42244714,38.63541774,,,,,
117,2,4,8,6.509755798,71.37187295,168.9032611,51.84733248,4.65664198,10.14488203,152.5485571,159.9208503,201.9692885,2014.50133,28.61644991,88.34126075,1007.051735,,,,,,,,,,,,,,23.9281149,33.88237644,26.55638618,30.56690888,40.4237482,,,,,
118,2,4,9,6.408244596,68.25353519,161.024846,56.53507433,4.643197989,11.85215168,154.3061636,156.9962911,210.1577589,2027.574946,28.89685146,89.32096705,1002.625856,,,,,,,,,,,,,,24.76852771,35.06997197,27.50547057,31.76582056,41.55103876,,,,,
119,2,4,10,6.253274271,72.02998757,154.265747,52.32592652,4.664770319,10.46328009,154.3034199,152.6088091,206.1926174,2020.743652,28.79295617,88.55020038,1005.637089,,,,,,,,,,,,,,25.63668732,36.17219808,28.43710889,32.8399732,43.34026461,,,,,
120,2,5,1,7.347859392,54.75460896,107.1247994,51.68813257,4.664770319,17.15252288,100.1529267,127.1043136,300.2762197,1542.082805,27.78990566,88.14648202,1003.420644,,,,,,,,,,,,,,6.030925835,5.33831114,5.931619668,8.188707632,9.562583893,,,,,
121,2,5,2,5.545516961,59.43591762,115.6797415,51.44927377,4.664770319,18.22717906,118.8945403,126.6535944,301.2699871,1500.078981,22.64554203,89.90370552,1005.767406,,,,,,,,,,,,,,6.584666666,5.843814045,6.442235903,8.924524961,10.37014582,,,,,
122,2,5,3,6.618176212,50.69979582,112.4113235,54.80603501,4.664770319,18.73384581,100.3475907,117.3229927,327.2687003,1535.149892,24.33944852,89.60381555,1000.497152,,,,,,,,,,,,,,7.108693481,6.37041982,6.944982235,9.803427276,11.28711247,,,,,
123,2,5,4,5.682666168,54.80665091,104.123246,52.42466022,4.664770319,19.44349147,113.2427171,125.5634518,317.4630507,1527.910058,27.8335684,89.75046217,1009.519215,,,,,,,,,,,,,,7.634756049,6.944963008,7.491649225,10.53316487,12.22691904,,,,,
124,2,5,5,5.66425453,59.95584272,100.8650268,53.82877661,4.664770319,19.05401166,109.9815201,102.2108535,325.4851389,1544.673595,20.97435204,89.14169156,1009.377492,,,,,,,,,,,,,,8.198244043,7.425885144,8.061624578,11.1523459,13.15230779,,,,,
125,2,5,6,6.978768165,56.34056203,120.394473,53.86622069,4.664770319,18.84245375,104.9313719,111.4652037,317.927162,1524.155213,20.54853746,88.26079539,1004.604802,,,,,,,,,,,,,,8.745627697,7.955950165,8.580884561,11.9937187,13.99720076,,,,,
126,2,5,7,6.992245446,50.31649622,115.4755127,52.39868861,4.664770319,19.7563413,116.9293714,119.9349976,334.7827918,1538.342659,28.36369901,88.63051387,1003.6091,,,,,,,,,,,,,,9.278852691,8.500948001,9.116196998,12.59558712,14.89461801,,,,,
127,2,5,8,6.302874488,59.04933377,114.3354665,54.56538988,4.664770319,15.03743314,119.0689737,119.4752411,312.1843649,1510.672949,26.66511628,89.15012207,1003.503577,,,,,,,,,,,,,,9.833114104,9.091481456,9.617605038,13.3114578,15.84256172,,,,,
128,2,5,9,5.539288103,50.25708316,118.8876766,50.20287515,4.664770319,18.06385423,104.4735087,129.7791177,326.578188,1533.615914,27.00991081,88.37618949,1009.009561,,,,,,,,,,,,,,10.39587833,9.542025562,10.15920565,13.95809283,16.69215466,,,,,
129,2,5,10,6.251656208,51.61550938,112.5233658,51.57548591,4.664770319,19.87070044,107.6513539,128.6833147,339.9047387,1507.41789,29.07470927,89.47096569,1005.949721,,,,,,,,,,,,,,10.92780689,9.982494687,10.75062595,14.73035815,17.54341731,,,,,
130,2,6,1,6.808444798,51.34074599,120.1415026,50.90115433,4.664770319,18.37735425,106.088386,126.375525,321.3401348,1518.649653,29.63050671,89.58443891,1007.223768,,,,,,,,,,,,,,11.43523403,10.50568497,11.33992594,15.53366216,18.39774,,,,,
131,2,6,2,6.986118856,58.64047834,113.9531088,50.53820246,4.664770319,15.44742881,118.8063794,108.0845166,313.8905255,1507.458197,23.00089703,89.75126966,1009.679365,,,,,,,,,,,,,,11.96506434,10.92311831,11.88949863,16.16936428,19.28433041,,,,,
132,2,6,3,6.082527834,51.87134803,103.0781827,51.5223341,4.664770319,18.18737164,116.6409733,100.9085418,321.9447626,1538.406569,26.405207,88.36928904,1006.166036,,,,,,,,,,,,,,12.5384568,11.51679907,12.43338006,16.91990082,20.13468479,,,,,
133,2,6,4,5.719272885,57.43581875,110.775711,54.91307173,4.664770319,16.15264628,106.6758703,121.2418044,325.5462634,1541.199182,28.23369566,88.64201277,1003.583875,,,,,,,,,,,,,,13.05125525,12.01437546,12.93801453,17.79807577,20.9444785,,,,,
134,2,6,5,6.849121966,53.91113657,123.0992175,50.44435976,4.664770319,16.98337219,115.4264342,126.7182223,309.3002773,1515.921309,22.9693536,89.46197437,1005.457064,,,,,,,,,,,,,,13.62478495,12.42927919,13.47961809,18.63415226,21.75810423,,,,,
135,2,6,6,5.938570529,58.49093257,116.4904284,51.20168371,4.664770319,16.68686489,105.9675778,115.586307,325.7891678,1540.701293,22.48212765,88.09980944,1007.038524,,,,,,,,,,,,,,14.17056805,12.96169222,14.01268375,19.44473414,22.69758048,,,,,
136,2,6,7,6.472248383,54.81361451,116.0532086,54.63259479,4.664770319,18.09440617,110.4217005,127.39298,335.7323936,1544.349692,24.05701943,88.68976929,1005.801087,,,,,,,,,,,,,,14.75316774,13.39430737,14.59961033,20.30790609,23.62235504,,,,,
137,2,6,8,5.561770693,56.96751083,111.9921343,51.08627637,4.664770319,17.33900493,117.6274214,107.9946571,336.054348,1518.093743,25.22367052,88.02131352,1009.770431,,,,,,,,,,,,,,15.28761064,13.81057981,15.17193718,21.1476864,24.54770608,,,,,
138,2,6,9,5.631251311,56.79014364,109.2270153,53.79679923,4.664770319,18.21086553,111.7935855,129.1785737,328.4770387,1519.324635,29.04989181,88.26669893,1004.235814,,,,,,,,,,,,,,15.8346277,14.36230319,15.71687359,21.79322485,25.42783395,,,,,
139,2,6,10,5.820424027,55.96458174,109.1655657,53.18155747,4.664770319,19.01112011,113.2740516,105.4548065,335.7169724,1537.296014,29.95745685,88.48619066,1000.333652,,,,,,,,,,,,,,16.33813337,14.95679671,16.31676326,22.48026931,26.347604,,,,,
140,2,7,1,4.236363024,47.66061248,86.11693945,24.20127108,4.664770319,40.00944359,54.02317589,92.15500859,320.7192229,3047.574218,26.55941681,88.5751517,1003.455581,,,,,,,,,,,,,,0.212853742,0.309175294,0.229396385,0.377523697,0.324620481,,,,,
141,2,7,2,4.117522849,49.02385757,87.53780499,22.70024315,4.664770319,41.98301106,52.38918399,88.59781481,327.5317096,3028.307772,26.57903108,89.7412052,1000.030223,,,,,,,,,,,,,,0.461658527,0.648997079,0.463944379,0.716145075,0.714966676,,,,,
142,2,7,3,4.881416922,49.60719082,87.57764289,21.1504339,4.664770319,40.17213655,52.0263699,92.51241304,321.2942394,3010.027848,25.03367467,88.00043787,1007.436262,,,,,,,,,,,,,,0.707145873,0.965749431,0.704613049,1.109142636,1.017544841,,,,,
143,2,7,4,4.478916382,43.11568247,88.63597837,22.28731493,4.664770319,41.45592175,53.50359996,89.74068192,326.6345764,3002.507336,26.94276261,89.28135934,1007.827888,,,,,,,,,,,,,,0.910189217,1.278298527,0.950816842,1.423035595,1.344524285,,,,,
144,2,7,5,4.237689915,46.0295228,86.63979329,22.44570004,4.664770319,41.33573073,51.76888879,93.9849165,301.6196045,3028.691077,25.29810001,89.18072991,1007.732578,,,,,,,,,,,,,,1.122066781,1.595123954,1.199518652,1.782631863,1.697460209,,,,,
145,2,7,6,4.243854036,44.86380275,87.43223521,23.08053696,4.664770319,42.62370103,52.65665705,92.87097168,304.9928614,3048.642057,25.07688312,89.56636106,1006.843642,,,,,,,,,,,,,,1.370131694,1.932426096,1.433037218,2.098198776,2.102859155,,,,,
146,2,7,7,4.102956562,49.32509487,88.99611054,23.55391528,4.664770319,41.81134444,51.17190052,94.74422272,314.2477367,3006.420527,26.92412351,88.46220087,1004.590638,,,,,,,,,,,,,,1.579522665,2.243342397,1.648783882,2.418329857,2.473471956,,,,,
147,2,7,8,4.042780691,48.8559423,86.20802669,22.43697128,4.664770319,40.83245823,53.51826542,88.8625572,312.9025215,3050.990391,25.919416,89.25748578,1001.79601,,,,,,,,,,,,,,1.818157038,2.545837041,1.861748158,2.704323283,2.892059174,,,,,
148,2,7,9,4.09671534,40.79492598,84.10159106,24.59321208,4.664770319,42.62036137,52.79834886,88.97172041,325.3080763,3055.300555,26.82866565,89.14189848,1003.82884,,,,,,,,,,,,,,2.032433003,2.869620286,2.098798545,3.064492684,3.266679038,,,,,
149,2,7,10,4.476315742,40.89538838,82.36717477,23.54089248,4.664770319,41.25182875,54.74714291,90.67599855,314.4811648,3058.43307,26.53460746,89.58545272,1007.308379,,,,,,,,,,,,,,2.270913253,3.198174082,2.330281414,3.429419348,3.661191635,,,,,
150,2,8,1,4.692951768,47.13963922,89.91895719,21.0172664,4.664770319,42.24094403,54.7871438,88.06523137,311.3601302,3023.624829,26.63644102,89.73040385,1005.576324,,,,,,,,,,,,,,2.484807712,3.504018046,2.539744237,3.684735883,4.075214826,,,,,
151,2,8,2,4.316177237,40.20417178,83.36587583,22.41931407,4.664770319,43.30120282,52.42822356,93.41840173,316.7912959,3027.216202,26.77996251,88.19662024,1008.038323,,,,,,,,,,,,,,2.718174288,3.822584668,2.787128205,4.043579482,4.415849286,,,,,
152,2,8,3,4.837611131,48.21019646,89.00360263,21.32365303,4.664770319,40.59887432,54.70442445,90.03937597,313.4943628,3048.046164,25.70926829,88.64209676,1001.750318,,,,,,,,,,,,,,2.967352936,4.156596055,3.013166745,4.343150401,4.773160114,,,,,
153,2,8,4,4.911518476,48.53341379,83.83488344,23.49800457,4.664770319,43.77045218,52.8410742,93.1769374,318.6240896,3057.160505,25.92855336,89.23484983,1005.552774,,,,,,,,,,,,,,3.189357983,4.458497777,3.22779107,4.545564945,5.150261821,,,,,
154,2,8,5,4.939553701,49.11308354,82.04464723,21.58683219,4.664770319,42.69417728,50.7301304,89.35003014,306.1900179,3050.734764,25.94630557,88.15611041,1008.0507,,,,,,,,,,,,,,3.401375395,4.774010447,3.471841516,4.793614001,5.475828028,,,,,
155,2,8,6,4.716224299,45.17907286,81.48032187,24.88378394,4.664770319,43.15080242,53.16634645,94.49697485,323.8953989,3013.55932,26.57972811,89.7797769,1007.109365,,,,,,,,,,,,,,3.638444063,5.094060126,3.688833274,5.052859158,5.826632641,,,,,
156,2,8,7,4.400181422,41.50974153,85.74887073,22.65955973,4.664770319,43.62812341,53.74079051,92.95812927,325.516032,3047.717259,25.90262555,88.24448461,1004.18115,,,,,,,,,,,,,,3.84790567,5.423857076,3.912445375,5.347876627,6.158839372,,,,,
157,2,8,8,4.509548156,40.15136424,82.98219107,22.22122947,4.664770319,43.38350361,52.02910407,91.90008198,325.5040203,3033.532836,25.3336437,89.30464936,1008.794547,,,,,,,,,,,,,,4.076235758,5.726546762,4.132412939,5.649145001,6.499017757,,,,,
158,2,8,9,4.083092282,45.09169764,81.8144728,23.48323237,4.664770319,40.41310169,51.90349218,94.20413412,306.7761655,3003.085743,25.42611592,88.86707933,1005.76289,,,,,,,,,,,,,,4.302550813,6.066408795,4.33661791,5.867032236,6.834354026,,,,,
159,2,8,10,4.072429835,47.10205861,83.00405753,22.3492688,4.664770319,40.311617,50.17307061,90.75241428,313.3290879,3051.432494,26.65089785,89.91135128,1005.346375,,,,,,,,,,,,,,4.515191195,6.378023063,4.546219787,6.204468357,7.173930252,,,,,
160,3,1,1,6.334250375,72.58316997,156.365078,56.67573816,4.62819452,10.784398,152.9605744,153.266357,206.7371341,2052.630369,29.65772834,89.12511174,1004.209931,,,,,,,,,,,,,,26.44704943,37.28039361,29.42403199,33.96921435,45.20428994,,,,,
161,3,1,2,6.452148926,67.57412074,163.5967677,58.74153509,4.649021064,11.06177623,153.1706286,155.9439747,214.0287436,2054.207947,31.450259,88.51626806,1002.346129,,,,,,,,,,,,,,27.32758764,38.66414908,30.3532513,35.03991184,46.53940804,,,,,
162,3,1,3,6.20922463,72.66691206,156.160026,51.50980393,4.683361365,11.16230809,154.9193965,157.4748266,219.8333779,2048.294857,33.90479014,89.76004605,1001.270298,,,,,,,,,,,,,,28.20350936,39.84099297,31.32568516,36.10358621,47.55404423,,,,,
163,3,1,4,6.664138538,71.93981432,161.1611504,57.48381753,4.618396202,11.1198915,151.5763808,151.4091406,206.1501856,2032.435477,32.45556791,88.3401089,1006.047421,,,,,,,,,,,,,,29.03710268,41.12324003,32.28750507,37.22723276,49.22668693,,,,,
164,3,1,5,6.270413155,68.46861481,153.1664767,53.07127715,4.628763268,11.23388753,150.3755334,156.7963441,206.578853,2036.464759,33.75631932,89.33955726,1001.250805,,,,,,,,,,,,,,29.87632544,42.37632608,33.28084305,38.34204269,50.35743387,,,,,
165,3,1,6,6.906944042,68.07666786,160.1968486,56.00452638,4.605348189,11.51890805,153.4359158,154.4547827,217.3720709,2026.978935,31.79854943,88.91310289,1008.880926,,,,,,,,,,,,,,30.7060594,43.55624545,34.23971623,39.44939929,52.18341441,,,,,
166,3,1,7,6.60483776,72.23222431,154.9717202,52.3893654,4.658609902,11.66204968,151.6482784,150.7392558,217.8224652,2031.61088,33.87114953,88.93733486,1009.580253,,,,,,,,,,,,,,31.51682462,44.92663428,35.2386063,40.5240994,53.30510604,,,,,
167,3,1,8,6.060881103,66.84320916,153.6392471,58.67395789,4.699600059,10.20404656,153.9659566,152.9110407,200.0493088,2026.396994,32.48645621,88.58543689,1003.6042,,,,,,,,,,,,,,32.40943662,46.27776562,36.19567284,41.58876363,55.13012215,,,,,
168,3,1,9,6.757636478,71.99748092,169.275005,56.11272343,4.692001502,10.55386099,154.0714838,156.9228035,217.6417601,2025.048856,32.38394426,89.48925606,1004.147225,,,,,,,,,,,,,,33.28969883,47.47129962,37.13212119,42.6180976,56.28533977,,,,,
169,3,1,10,6.044064249,65.38103611,163.4330812,54.85222233,4.635981727,11.68171402,152.5830899,155.7881405,206.040769,2017.181911,30.60287913,88.5511926,1007.879432,,,,,,,,,,,,,,34.15351693,48.66726819,38.05090338,43.6810152,58.05795535,,,,,
170,3,2,1,6.81561933,66.61245727,169.0465188,50.43346232,4.637351017,11.63728899,154.6063567,153.5684481,201.1426971,2039.510058,28.03930491,89.75531385,1007.168504,,,,,,,,,,,,,,35.04684382,49.70123152,38.95620635,44.68708262,59.20739782,,,,,
171,3,2,2,6.581540138,65.27475184,153.8173276,57.88514823,4.642442469,10.02706191,153.111308,159.6604772,201.5666798,2010.277502,28.74091943,89.84601092,1000.142556,,,,,,,,,,,,,,35.84946566,51.10110291,39.86704527,45.86507419,60.45877951,,,,,
172,3,2,3,6.274415945,66.69417439,166.4827934,54.76097075,4.698005588,11.04337022,153.942025,159.3042738,214.5724076,2039.06209,34.81917394,89.57469235,1007.065263,,,,,,,,,,,,,,36.69617673,52.45215608,40.82746359,46.98575585,62.27310392,,,,,
173,3,2,4,6.490429578,67.17599102,160.857717,52.53606114,4.639237665,11.61462999,152.7976683,158.6090565,205.3756107,2038.834737,28.83429789,89.99544472,1005.732228,,,,,,,,,,,,,,37.51607308,53.63562131,41.77060462,48.08203661,63.6060079,,,,,
174,3,2,5,6.667490237,74.70527171,150.5494944,59.82134288,4.678029937,11.18996437,151.389499,153.7465764,215.61685,2018.561828,32.01493554,88.02262273,1007.744819,,,,,,,,,,,,,,38.36627419,54.7273938,42.68166541,49.26289472,65.24241833,,,,,
175,3,2,6,6.405440342,71.0349592,161.8687321,56.43307844,4.692832938,11.30726537,152.7149605,156.3723496,218.8652693,2009.822625,34.98748734,89.90014848,1003.82546,,,,,,,,,,,,,,39.23325807,55.8211065,43.64948659,50.36555504,66.47582878,,,,,
176,3,2,7,6.846038588,71.52059896,155.462989,52.77928835,4.668668855,11.713618,151.9738846,151.931204,202.3927293,2044.949854,30.26703661,89.51987261,1009.736608,,,,,,,,,,,,,,40.04282284,56.83487977,44.56138198,51.36722316,67.9371469,,,,,
177,3,2,8,6.371683877,72.9529762,166.0126094,52.32853452,4.681199098,10.94857754,152.2934947,157.3944167,201.2243257,2056.181791,34.46221242,89.71037714,1004.180184,,,,,,,,,,,,,,40.92880426,57.91689207,45.46673071,52.37603175,69.35803827,,,,,
178,3,2,9,6.167268464,70.2046034,168.9121183,55.69261228,4.646392187,11.70270441,153.8437791,159.5223205,211.8769653,2003.016202,30.89797043,89.11580816,1006.087,,,,,,,,,,,,,,41.76823513,58.98793524,46.45687834,53.55155805,71.21943722,,,,,
179,3,2,10,6.43874186,73.46561394,155.9037559,50.2863418,4.626705913,10.48938596,153.7311753,155.421986,201.1659221,2015.22311,34.45672568,88.81848108,1003.90229,,,,,,,,,,,,,,42.6110422,60.19720057,47.45361841,54.65513376,72.29950432,,,,,
180,3,3,1,7.394867614,51.2147111,110.8593737,52.10929539,4.626705913,18.60140372,114.4238657,124.9123159,328.320601,1549.792329,22.32308988,89.54094026,1006.270684,,,,,,,,,,,,,,16.92143705,15.41956937,16.89387825,23.2166871,27.20160653,,,,,
181,3,3,2,7.37179107,50.96556165,102.829884,54.9571335,4.626705913,19.7751688,117.3704284,111.640334,307.0423196,1522.700985,23.52951803,88.73592462,1007.314015,,,,,,,,,,,,,,17.51687711,15.95855527,17.47488654,24.06408232,28.07293716,,,,,
182,3,3,3,6.166466103,51.61765683,100.4797573,51.12966519,4.626705913,17.1064935,106.8145631,119.2051657,301.7972929,1505.668396,25.22082876,88.96968296,1005.764092,,,,,,,,,,,,,,18.02815627,16.53475272,18.0020688,24.82845925,28.8772876,,,,,
183,3,3,4,6.564718341,53.13919764,106.7420608,53.36476769,4.626705913,17.11048056,110.2097078,123.9192498,311.8108507,1511.87651,25.33079625,89.90465744,1002.804016,,,,,,,,,,,,,,18.54492246,17.04591448,18.57655379,25.61870627,29.692332,,,,,
184,3,3,5,6.457760686,55.88123698,122.5032864,51.45356896,4.626705913,16.01380743,116.9831259,115.5731081,329.3320007,1535.395993,29.46320993,89.8935871,1004.521548,,,,,,,,,,,,,,19.10454788,17.58018576,19.12334661,26.25150623,30.52130674,,,,,
185,3,3,6,6.65097969,56.16251067,102.3894352,51.42094175,4.626705913,17.70241621,109.0454705,103.8460049,311.3140122,1541.292915,22.91736303,89.32405352,1006.285715,,,,,,,,,,,,,,19.67334808,18.13641017,19.65325111,27.0825357,31.35707772,,,,,
186,3,3,7,6.410213037,57.41964031,109.5527184,50.52947615,4.626705913,16.13584363,108.8141477,109.792679,325.5270202,1518.269324,21.94828458,89.58538624,1002.231605,,,,,,,,,,,,,,20.1899504,18.57923213,20.24158986,27.72981253,32.17179406,,,,,
187,3,3,8,6.531154821,53.63944143,125.6868379,52.22411357,4.626705913,16.56450181,115.9492697,106.8765554,313.5855132,1536.186033,25.65357554,89.48443324,1004.577802,,,,,,,,,,,,,,20.69258003,19.05367386,20.77432076,28.40466845,33.11658619,,,,,
188,3,3,9,6.068586526,53.25806419,125.9941186,51.8561744,4.626705913,17.29164213,100.3877188,116.3983428,319.2133866,1503.908165,21.7608963,89.16093867,1007.28396,,,,,,,,,,,,,,21.21013471,19.64426234,21.29478575,29.2628447,34.00632972,,,,,
189,3,3,10,7.131819777,57.42814534,120.0502427,51.3583209,4.626705913,16.97015116,110.4024227,118.9377906,305.6702456,1535.799531,24.71049994,88.02032684,1003.679125,,,,,,,,,,,,,,21.76048325,20.24316602,21.88091514,29.89172558,34.90051722,,,,,
190,3,4,1,6.222616876,72.47989045,160.5763277,52.88959974,4.626812397,11.00512579,150.9583592,157.7539585,205.3602486,2037.865997,29.21618616,88.76876392,1001.860942,,,,,,,,,,,,,,43.45481441,61.26142627,48.35890304,55.77101054,74.08883914,,,,,
191,3,4,2,6.093451988,67.77163439,166.9515611,52.17111079,4.6795394,11.64624072,152.3232969,157.1851563,217.0413042,2036.738866,31.31155951,88.07232465,1007.469252,,,,,,,,,,,,,,44.27869096,62.63091411,49.28679847,56.80525479,75.46899083,,,,,
192,3,4,3,6.311186822,74.32517963,157.2458027,57.56047862,4.637244066,10.89640789,151.4792685,151.0813253,207.0613623,2024.622079,32.31979329,88.52279771,1008.35005,,,,,,,,,,,,,,45.107335,63.81179865,50.22429205,57.97143481,76.98285333,,,,,
193,3,4,4,6.765678037,65.34985932,156.1976157,50.59587946,4.648855748,10.05708724,154.5173765,151.9187426,209.975593,2028.981184,32.07831662,88.78079774,1009.129373,,,,,,,,,,,,,,45.95607857,64.83059238,51.13739585,59.08510138,78.52241601,,,,,
194,3,4,5,6.884020461,71.00201994,157.6518413,52.48425808,4.648259648,11.81297751,153.9773807,155.9261738,214.9789592,2010.902457,31.90847899,88.2864058,1009.359853,,,,,,,,,,,,,,46.80154356,66.16257259,52.04783603,60.2659214,80.10504267,,,,,
195,3,4,6,6.241075717,68.01396261,163.6239832,58.35151179,4.693344457,11.73406189,153.7366248,153.3460303,216.5515838,2040.938125,33.14318863,89.48796783,1001.342499,,,,,,,,,,,,,,47.66877984,67.24548478,52.95693122,61.44350305,81.86814958,,,,,
196,3,4,7,6.010569376,72.29361232,167.8078485,55.50628688,4.693057527,11.11012796,153.4698784,152.7314638,206.2576847,2038.855594,32.9644857,88.65385044,1001.670537,,,,,,,,,,,,,,48.51850952,68.41661061,53.94865389,62.52577655,83.63002834,,,,,
197,3,4,8,6.751454482,70.70932066,154.6250401,55.20193821,4.692603579,11.1992832,151.4101811,156.0890849,202.9235492,2015.348155,33.34437225,89.03686537,1004.500898,,,,,,,,,,,,,,49.36920884,69.77309738,54.88430614,63.53795036,85.40001768,,,,,
198,3,4,9,6.020568914,73.94427471,152.5332042,52.30420043,4.614371609,10.94882933,151.1715327,150.2858284,207.5173303,2000.127177,31.80123504,88.55245536,1002.808783,,,,,,,,,,,,,,50.21609233,71.08361084,55.84502855,64.73588798,86.80566089,,,,,
199,3,4,10,6.291757714,68.67966489,163.5997248,52.17375933,4.678981898,11.21519766,151.4981697,150.0967605,218.9857737,2040.630223,33.97399358,88.48543271,1006.041786,,,,,,,,,,,,,,51.02013166,72.45902744,56.80338506,65.8296525,88.37071545,,,,,
200,3,5,1,7.106165019,51.61917553,111.7050937,54.02568695,4.678981898,16.0473628,106.1799204,128.9459355,303.0800282,1548.466934,29.30760176,89.67418042,1001.265209,,,,,,,,,,,,,,22.26270415,20.65745301,22.40894445,30.66543434,35.78500094,,,,,
201,3,5,2,7.363949907,50.01766805,128.6964206,52.30441409,4.678981898,18.36211166,106.7403608,124.5208353,321.9764459,1542.10394,26.98618546,88.14506241,1004.498125,,,,,,,,,,,,,,22.78065503,21.15653698,22.93295608,31.48236021,36.63236658,,,,,
202,3,5,3,5.870015623,52.26524669,121.9306399,50.04221937,4.678981898,19.65808279,102.8333514,107.475673,327.0075132,1538.817133,22.30627947,88.38380338,1004.472245,,,,,,,,,,,,,,23.28909855,21.71423695,23.44077199,32.29119605,37.48287023,,,,,
203,3,5,4,7.267703921,55.54939225,108.2051206,53.18798311,4.678981898,17.8571343,113.9886823,107.4191523,334.0808953,1530.180277,25.41649028,89.5607719,1006.013306,,,,,,,,,,,,,,23.81517772,22.13697314,23.98792827,33.15023646,38.4200298,,,,,
204,3,5,5,6.481140183,57.77602719,101.7789258,53.11454402,4.678981898,18.56604049,104.9653117,120.6912992,330.3579205,1534.028119,22.57453515,88.82699315,1008.497367,,,,,,,,,,,,,,24.33506666,22.73666077,24.48928578,33.97663807,39.2438872,,,,,
205,3,5,6,7.05724519,58.13722721,110.9851525,50.81265922,4.678981898,16.52395906,107.3808628,107.6838562,333.5041905,1532.063645,20.18857935,88.41284956,1005.677642,,,,,,,,,,,,,,24.9318539,23.1861221,24.9964517,34.81232308,40.10863381,,,,,
206,3,5,7,6.446640937,51.28207635,124.1999286,50.8191791,4.678981898,19.05639751,104.0860211,122.1084879,324.6976938,1505.60118,20.92070015,89.27388799,1007.290507,,,,,,,,,,,,,,25.47386128,23.6311326,25.57610122,35.69855129,41.02070644,,,,,
207,3,5,8,5.599525692,54.51037385,106.8331883,51.20231979,4.678981898,16.99961639,111.4896774,108.1697371,301.4643147,1507.371467,28.18661892,89.68302411,1009.118915,,,,,,,,,,,,,,26.00629786,24.11207323,26.11054131,36.48491418,41.85912747,,,,,
208,3,5,9,6.815465492,51.64177427,127.2404691,54.82782198,4.678981898,18.07037764,107.4355095,116.1827933,324.4330485,1545.197027,25.1827791,89.66791676,1006.775913,,,,,,,,,,,,,,26.5381586,24.67854537,26.66836043,37.32049343,42.7087459,,,,,
209,3,5,10,5.802519472,54.32349722,106.1341203,51.58748098,4.678981898,19.38266361,107.2915997,129.6047067,301.0921232,1528.26284,21.63374066,88.91918475,1000.583589,,,,,,,,,,,,,,27.0516969,25.25286441,27.17577243,37.94404275,43.56662925,,,,,
210,3,6,1,7.24998822,59.7378533,112.196065,52.75532619,4.678981898,19.24805284,111.9043678,104.1774197,301.5661279,1523.133459,25.0249591,88.15470714,1009.309233,,,,,,,,,,,,,,27.63831525,25.66001905,27.72757549,38.79120054,44.50200018,,,,,
211,3,6,2,6.461558277,55.6965907,104.582253,53.29334816,4.678981898,15.2467523,109.8430715,102.570331,334.9137323,1507.349953,25.98827969,89.87390465,1002.791468,,,,,,,,,,,,,,28.20686591,26.12723786,28.28012512,39.54647724,45.39952439,,,,,
212,3,6,3,5.96124973,58.97585607,110.6976486,50.50030967,4.678981898,19.72267121,115.3568592,112.601736,307.1153249,1526.524608,29.35084624,88.42221673,1005.71421,,,,,,,,,,,,,,28.76578117,26.66163074,28.84087796,40.41832352,46.23274838,,,,,
213,3,6,4,6.704454833,50.33395783,119.4863466,51.7521646,4.678981898,19.61515143,109.3320533,121.043331,339.860386,1542.580041,27.7647093,88.51025332,1008.906513,,,,,,,,,,,,,,29.29888746,27.24567942,29.3626072,41.15132465,47.04895637,,,,,
214,3,6,5,7.007965547,55.86392057,109.2375888,51.00011628,4.678981898,19.59087275,110.960075,114.6398191,319.6693754,1501.713265,21.46264825,88.20340451,1007.806056,,,,,,,,,,,,,,29.88786407,27.68834329,29.95413515,41.89307779,47.90435676,,,,,
215,3,6,6,7.137368095,56.42578957,121.1859984,50.30441464,4.678981898,19.71046383,108.0575065,124.4079142,301.1191149,1539.981804,26.82902396,89.2911036,1004.182349,,,,,,,,,,,,,,30.43100042,28.20186146,30.5400654,42.53352853,48.84589867,,,,,
